Candidate,Tweet,Year,Party
HillaryClinton,NEW: @realdonaldtrump used more $250K+ from his charity to pay off legal settlements of his for-profit businesses.   https://t.co/Fa1RooYWMT,2016,Democrat
HillaryClinton,Another unarmed Black man was shot in a police incident. This should be intolerable. We have so much work to do. #TerenceCrutcher -H,2016,Democrat
HillaryClinton,Donald Trump is using his foundation—funded by other people's money—to settle lawsuits. https://t.co/2LRtZBls9A,2016,Democrat
HillaryClinton,"Trump cannot be trusted with his own charity, but we are supposed to believe he can manage the nation’s treasury? https://t.co/DtX6C7Rftb",2016,Democrat
HillaryClinton,"""Our identities do not have to be defined by putting someone else down but can be enhanced by lifting someone else up"" —@POTUS at #UNGA",2016,Democrat
HillaryClinton,"""The voice of your vote is the greatest voice we have."" —@NyleDiMarco

https://t.co/tTgeqxNqYm https://t.co/X3oqEoOYsU",2016,Democrat
HillaryClinton,"""No one has the right to immigrate to this country."" —Donald Trump during his rally in Florida today

We disagree. https://t.co/9gS9q5vQS9",2016,Democrat
HillaryClinton,Catch @FallonTonight at 11:35pm ET to see letters from some of Hillary's biggest fans. https://t.co/muVNwgLSRs,2016,Democrat
HillaryClinton,"""You want to give me a good send-off? Go vote.” —Barack Obama: https://t.co/tTgeqxNqYm https://t.co/Jqf2jmx3D0",2016,Democrat
HillaryClinton,Nobody in America should have to forgo a higher education because they can't afford it. https://t.co/DhSlyM6ILQ,2016,Democrat
HillaryClinton,Barack Obama said progress is on the ballot this November. This economic data shows he’s right. https://t.co/CIoKKKIxqz,2016,Democrat
HillaryClinton,America has never made progress by thinking one person alone can fix our problems. https://t.co/mYba5FCBrb,2016,Democrat
HillaryClinton,"""Everyone who wants to go to college should be able to without drowning in debt."" —Hillary https://t.co/wDxspmxT9Q",2016,Democrat
HillaryClinton,Be a voter. Check your registration and help your friends do the same → https://t.co/tTgeqxNqYm https://t.co/yTAG2iT8WL,2016,Democrat
HillaryClinton,"When @HillaryClinton says she’s going to make public colleges and universities tuition-free, you know what? That's a very big deal.",2016,Democrat
HillaryClinton,"Let’s make clear that love trumps hate—not just this November, but always. https://t.co/wDxspmxT9Q",2016,Democrat
HillaryClinton,Find out how much Hillary's college plan will save you: https://t.co/svkSUzhwYz https://t.co/tmHf8m2CdX,2016,Democrat
HillaryClinton,"""The lesson she passed on to me was simple but powerful: No one gets through life alone."" —Hillary on her mom https://t.co/gzNvfNPeNu",2016,Democrat
HillaryClinton,"When we work together, we will trump hate. https://t.co/tTgeqxNqYm",2016,Democrat
HillaryClinton,Go to https://t.co/SvSvlg48vI and register to vote today. Register your friends. Register everyone you know.,2016,Democrat
HillaryClinton,"We have to stand up to this hate.

We have to send a clear message: 
America is better than this.
America is better than Donald Trump.",2016,Democrat
HillaryClinton,"We're facing a candidate with a history of discrimination in his businesses, who retweets white supremacists, and led the birther movement.",2016,Democrat
HillaryClinton,"In a democracy, if you want to help the greatest number of people, you have to push for reform from both the outside-in and the inside-out.",2016,Democrat
HillaryClinton,"Simply caring is not enough. To drive real progress, you have to change both hearts and laws. https://t.co/oZIm2is1lX",2016,Democrat
HillaryClinton,No one gets through life alone. We have to look out for each other and lift each other up. https://t.co/FEStrnjjOO,2016,Democrat
HillaryClinton,"""No one will work harder to make your life better. I’ll never stop, no matter how tough it gets."" —Hillary https://t.co/TyXrp8PgsW",2016,Democrat
HillaryClinton,"When Americans get knocked down, we get right back up again. We refuse to quit—no matter what. 

That’s the spirit we need in this election.",2016,Democrat
HillaryClinton,We have a Republican nominee for president who incites hatred and violence like we’ve never seen before.,2016,Democrat
HillaryClinton,College should be tuition-free for working families and debt-free for everyone: https://t.co/lkOFcHI4Py,2016,Democrat
HillaryClinton,"If you work hard, you should be able to find a good job that pays well and lets you do what you love and make your mark on the world.",2016,Democrat
HillaryClinton,"We can build a cleaner, more resilient electrical grid with enough renewable energy to power every home in the country.",2016,Democrat
HillaryClinton,"It’s wrong to tear each other down.
It’s wrong to let income inequality get worse.
It’s wrong to put a loose cannon in charge.",2016,Democrat
HillaryClinton,This election isn’t a reality TV show. It shouldn’t be about birth certificates or name-calling or stunts to get on cable news.,2016,Democrat
HillaryClinton,"You want something to vote for, not just against:

Optimism, not resentment.
Answers, not anger.
Ideas, not insults.
Bridges, not walls.",2016,Democrat
HillaryClinton,"“Your generation is the most inclusive, progressive, and entrepreneurial we’ve ever seen.” —Hillary to students at @TempleUniv",2016,Democrat
HillaryClinton,50 days to go. Don't miss Hillary live from @TempleUniv: https://t.co/qg6J7SXrr0,2016,Democrat
HillaryClinton,“I’m Hillary Clinton and I’ve always approved this message.” https://t.co/GgDeBBfoUm,2016,Democrat
HillaryClinton,"“This threat is real, but so is our resolve. Americans will not cower. We will prevail.” —Hillary https://t.co/eADlIG9aQL",2016,Democrat
HillaryClinton,"Not only is @realDonaldTrump wrong on birtherism, his words and policies are bad for Americans alive now and our children yet to be born.",2016,Democrat
HillaryClinton,Our next president needs to have the right temperament to meet the challenges we face. https://t.co/XMDZPtLNMB,2016,Democrat
HillaryClinton,"“What I’ve laid out is a path forward that will keep us safer...and go after the terrorists to finally destroy them"" https://t.co/tWWEMx0T9s",2016,Democrat
HillaryClinton,“I’m the only candidate in this race who’s been part of the hard decisions to take terrorists off the battlefield. —Hillary,2016,Democrat
HillaryClinton,"""Let us be vigilant, but not afraid…we choose resolve, not fear. We will not turn on each other or undermine each other.” —Hillary",2016,Democrat
HillaryClinton,"""Like all Americans, my thoughts are with those who were wounded, their families, &amp; our first responders” —Hillary on this weekend’s attacks",2016,Democrat
HillaryClinton,"Want to do a small part to help defeat Trump in November? RT this link and get everyone registered, and confirmed. https://t.co/1R7UN7e0a0",2016,Democrat
HillaryClinton,.@HillaryClinton wrote for us about what millennials have taught her during this election: https://t.co/SlMZZ1C19f https://t.co/qNUEzbQeYR,2016,Democrat
HillaryClinton,"""We have got to do everything we can to make sure that Hillary Clinton is elected president."" —@BernieSanders https://t.co/t1uxcoVJT5",2016,Democrat
HillaryClinton,"Grateful for our brave men and women serving in the @USAirForce and their families. Happy birthday, USAF! https://t.co/xYebpm9NaN",2016,Democrat
HillaryClinton,"Congratulations on your Emmy, Kate! Big fan of yours, too. https://t.co/w00QO1GwyH",2016,Democrat
HillaryClinton,"""Progress is on the ballot.
Tolerance is on the ballot.
Democracy is on the ballot.
Justice is on the ballot."" https://t.co/Mmyqestken",2016,Democrat
HillaryClinton,"Next week, Hillary will walk on stage for the first presidential debate. Chip in now for the chance to be there: https://t.co/mHGncsXG6y",2016,Democrat
HillaryClinton,We've got 51 days left to win this thing. Make sure you're ready: https://t.co/B21QKpeiSj https://t.co/nZTkkuxtDP,2016,Democrat
HillaryClinton,FACT: The @ClintonFdn spends 87% on its life changing work: https://t.co/z0zW4Axdbc https://t.co/GtI94aBp4m,2016,Democrat
HillaryClinton,It wasn't so long ago that women faced and took down barriers that can seem ridiculous now. https://t.co/nuG8Gqmzt1 https://t.co/XwvEuxsrOV,2016,Democrat
HillaryClinton,"""I strongly condemn the apparent terrorist attacks in Minnesota, New Jersey, and New York."" https://t.co/NSy3fkcu1c",2016,Democrat
HillaryClinton,"Joel Sollender, WWII veteran and POW, on what it means when he hears Trump insult our vets. https://t.co/3ZIezeRTl9",2016,Democrat
HillaryClinton,"So, what do the candidates’ foundations do again? https://t.co/PVrx1SeUxs",2016,Democrat
HillaryClinton,"When we stand together - as white, black and hispanic, gay and straight, women and men - we trump hate. https://t.co/B8aVUwudDc",2016,Democrat
HillaryClinton,"""Read up on your history. It matters. We've got to get people to vote."" —@POTUS: https://t.co/tTgeqy51PU https://t.co/GyveEjARku",2016,Democrat
HillaryClinton,So what exactly is Donald Trump hiding from voters? Pretty much everything. https://t.co/RGUqGN4I7i,2016,Democrat
HillaryClinton,“We have to face the world as it is but commit ourselves to turning it into what it should be.” —Hillary https://t.co/nEB4qSm2YX,2016,Democrat
HillaryClinton,"In a normal election, these 126 things would disqualify Trump from becoming president: https://t.co/VeDJknt4JH",2016,Democrat
HillaryClinton,"If you want to go to college or are saddled with student debt, you'll want to read what @TimKaine has to say: https://t.co/qa9qO4AFxW",2016,Democrat
HillaryClinton,"As @FLOTUS said, this election is about what kind of country we want to be and what we want to leave behind for future generations.",2016,Democrat
HillaryClinton,"We need ideas, not insults. Plans, not paranoia.

We can’t let @POTUS's legacy fall into the hands of someone who doesn’t understand that.",2016,Democrat
HillaryClinton,"""I’m going to close my campaign the way I began my career…focused on opportunities for children and fairness for families."" —Hillary",2016,Democrat
HillaryClinton,Tune in now to watch Hillary speak to the @OfficialCBC: https://t.co/NJuB7JkyDL,2016,Democrat
HillaryClinton,Presidential. https://t.co/tlfpcbVqkT,2016,Democrat
HillaryClinton,"This year, Janelle beat breast cancer with the support of her family, friends, and a presidential candidate. https://t.co/vmavvobLcs",2016,Democrat
HillaryClinton,"So how exactly did Donald Trump build his own bank account?

On the backs of American taxpayers: https://t.co/4uBuIljQML",2016,Democrat
HillaryClinton,"""I want you to know that I see you, and I’m with you."" —Hillary to the Latino community at @CHCI https://t.co/t2F93Ml785",2016,Democrat
HillaryClinton,Trump went to Flint to draw attention to the city's lead poisoning crisis—but he just made a spectacle of himself. https://t.co/Dw4KoVgrQ3,2016,Democrat
HillaryClinton,"Este #HispanicHeritageMonth, honremos las tantas contribuciones que los hispanos y latinos han hecho a este país. https://t.co/3FMgxGxgte",2016,Democrat
HillaryClinton,Let's be clear: Nothing—including an audit—is preventing Trump from releasing his tax returns. https://t.co/mpGiRIaPgD,2016,Democrat
HillaryClinton,Any of these examples proves that Donald Trump is unfit to be president. https://t.co/3mQgqZ7b8V,2016,Democrat
HillaryClinton,"""We’re siding with students and with every American seeking an affordable college degree."" —@TimKaine https://t.co/qa9qO4AFxW",2016,Democrat
HillaryClinton,"When your friends say they won't vote, ask how much student debt they have. There's only one candidate who will make college affordable.",2016,Democrat
HillaryClinton,"Hillary's been her childhood pen pal, her graduation cheering section, and her friend. Meet Aleatha: https://t.co/f4YzTBmIdl",2016,Democrat
HillaryClinton,Take it from @FLOTUS: This election is too important to sit out. Register to vote: https://t.co/tTgeqy51PU https://t.co/NblU3Tth7T,2016,Democrat
HillaryClinton,"9 times Donald Trump accused Hillary of doing the terrible things he, himself, actually did: https://t.co/DXlybx7oA5",2016,Democrat
HillaryClinton,It’s time for Donald Trump to be held to the same standard of disclosure as any other major party nominee. https://t.co/UP93LCzURv,2016,Democrat
HillaryClinton,It's great to be back on the campaign trail. https://t.co/vm1KX2uOXt,2016,Democrat
HillaryClinton,The brave men and women who have served our country deserve better than Donald Trump. https://t.co/SmLmTrVhOr,2016,Democrat
